conversation_id,turn_no,speaker,utterance,P-Strategy,keyword1,keyword2,keyword3,keyword4,keyword5
3.0,6.0,Agent,The policy covers accessories like charging cables as well. Your convenience and peace of mind are our priority. We ensure claims are processed quickly and effectively.,Emotional,convenience,peace,priority,ensure,
3.0,7.0,User,I also read that EVs can be prone to fire. Does the insurance cover that?,Emotional,fire,insurance,fear,,
3.0,8.0,Agent,"Yes, it includes fire damage coverage. We understand these concerns, and we want you to feel secure knowing you're protected against all potential risks.",Emotional,secure,concerns,protected,risks,
3.0,9.0,User,What kind of additional benefits do you offer?,Emotional,benefits,additional,fear,uncertainty,
3.0,10.0,Agent,"We offer roadside assistance specifically tailored for EVs, including charging support. We want to make owning an EV as carefree as possible for you.",Emotional,carefree,support,owning,assistance,
3.0,11.0,User,How much would this cost me annually?,Emotional,cost,annually,,,
3.0,12.0,Agent,"For the Tata Nexon EV, the premium would be around $1,500 annually. Itâ€™s a small price for the safety net it provides, ensuring you enjoy your eco-friendly car without constant worry. We can also explore flexible payment options for you.",Emotional,safety,worry,enjoy,flexible,
3.0,13.0,User,That sounds reasonable. Itâ€™s worth it for the peace of mind.,Emotional,peace,mind,,,
3.0,14.0,Agent,"Great! Youâ€™re making a smart choice. Letâ€™s get you covered, so you can enjoy your EV with confidence, knowing youâ€™re fully protected.",Emotional,confidence,covered,smart,enjoy,
3.0,15.0,User,"Yes, letâ€™s do it. Thanks for calming my EV anxieties!",Emotional,anxieties,calming,,,
4.0,1.0,User,"Hi, I want to get insurance for my 2020 Maruti Suzuki Swift. My friend had an accident recently, and it really scared me.",Emotional,accident,scared,insurance,friend,
4.0,2.0,Agent,"I understand. It's unsettling to hear about accidents. Reliance General Insurance offers extensive coverage to protect you and your car, offering a smooth and reassuring experience during challenging times.",Emotional,unsettling,coverage,reassuring,challenging,
4.0,3.0,User,It really made me think about what would happen if I was in a similar situation. What does the insurance cover?,Emotional,situation,fear,insurance,happen,
4.0,4.0,Agent,"Our comprehensive policy covers collisions, theft, and third-party liabilities. We make the claim process user-friendly, so you can focus on recovering, not paperwork.",Emotional,recovery,focus,user-friendly,fear,
4.0,5.0,User,What if my car gets damaged by a natural disaster? We've had some heavy rains lately.,Emotional,damage,fear,disaster,rains,
4.0,6.0,Agent,"Yes, our policy includes natural disasters. We want you to feel protected no matter what happens. We focus on customer convenience to provide a smooth and reassuring experience.",Emotional,protected,reassured,convenience,,
4.0,7.0,User,Does the insurance also cover me if I accidentally injure someone?,Emotional,fear,injury,insurance,,
4.0,8.0,Agent,"Yes, we provide third-party liability coverage. Your responsibility towards others is just as important as protecting yourself. We ensure a smooth and reassuring experience during such times.",Emotional,responsibility,reassuring,important,smooth,
4.0,9.0,User,What if my car breaks down in the middle of nowhere?,Emotional,fear,nowhere,breakdown,,
4.0,10.0,Agent,"We offer 24/7 roadside assistance. Weâ€™ll be there to help you, no matter where you are. We are focused on your convenience to provide a smooth and reassuring experience.",Emotional,convenience,reassuring,help,smooth,
4.0,11.0,User,Thatâ€™s a huge relief. How much does the policy cost?,Emotional,relief,cost,,,
4.0,12.0,Agent,"For the Maruti Suzuki Swift, it would be around $950 annually. It's a small investment for the security and peace of mind it provides, especially after what you've experienced with your friend. We can discuss payment options too.",Emotional,security,peace,mind,experience,discuss
4.0,13.0,User,That sounds fair. Letâ€™s go ahead with it.,Emotional,fair,go,,,
4.0,14.0,Agent,Wonderful. Youâ€™re making a responsible decision. We'll protect you against potential damages. Itâ€™s about taking control and feeling secure.,Emotional,responsible,secure,control,potential,
4.0,15.0,User,Thank you for helping me feel safer.,Emotional,safer,,,,
5.0,1.0,User,"Hi, Iâ€™m looking for insurance for my 2023 KTM Duke. I love riding, but my wife is constantly worried about my safety.",Emotional,safety,worried,love,,
5.0,2.0,Agent,I understand. It's natural for loved ones to worry. United India General Insurance provides comprehensive coverage that can reassure both you and your wife.,Emotional,worry,reassure,loved,natural,
5.0,3.0,User,"Itâ€™s tough because I love the freedom of riding, but I donâ€™t want to cause her anxiety. What does the insurance cover?",Emotional,freedom,anxiety,love,worry,
5.0,4.0,Agent,"Our comprehensive coverage includes accidents, theft, and third-party liabilities. Itâ€™s about safeguarding your bike, but also providing peace of mind for your family. We focus on quick claim settlements.",Emotional,safeguarding,peace,family,mind,
5.0,5.0,User,What if Iâ€™m seriously injured in an accident? She'd be devastated.,Emotional,injured,devastated,accident,fear,
5.0,6.0,Agent,"We offer personal accident cover that can help with medical expenses. Your well-being is our priority, and we want to ease the burden on your family in case of an unforeseen event. We focus on quick claim settlements.",Emotional,well-being,burden,ease,fear,
5.0,7.0,User,That makes me feel a bit better. What if my bike gets damaged and needs repair?,Emotional,better,fear,damage,repair,
5.0,8.0,Agent,"We have a network of service centers for cashless repairs. We understand how important your bike is to you, and we ensure itâ€™s repaired quickly and efficiently. Personalized coverage options are available too.",Emotional,important,quickly,efficiently,personalized,
5.0,9.0,User,How much would this cost me?,Emotional,cost,fear,worry,,
5.0,10.0,Agent,"For the KTM Duke, the premium would be around $1,000 annually. It's a small price for the security and reassurance it provides for both you and your wife. Let me see if there are any family discounts.",Emotional,security,reassurance,family,discounts,
5.0,11.0,User,That would be great.,Emotional,great,,,,
5.0,12.0,Agent,I hope this policy can reassure you and your wife that youâ€™re protected. It's about balancing your passion for riding with the responsibility towards your loved ones.,Emotional,reassure,passion,loved,responsibility,
5.0,13.0,User,You're right. It's worth it for her peace of mind.,Emotional,peace,mind,worth,right,
5.0,14.0,Agent,"Exactly. Letâ€™s get you covered, so you can enjoy your ride without her constant worry. It will reduce her stress.",Emotional,covered,worry,stress,enjoy,
5.0,15.0,User,"Okay, let's do it. Thanks for understanding.",Emotional,understanding,thanks,,,
6.0,1.0,User,"Hi, I am insuring my 2019 Hyundai Creta. I live in an area prone to theft, and Iâ€™m really worried about losing my car.",Emotional,theft,worried,losing,,
6.0,2.0,Agent,"I understand your concern. It's distressing to worry about theft. ICICI Lombardâ€™s insurance offers comprehensive coverage, so you can rest easier knowing your car is protected.",Emotional,concern,distressing,theft,protected,
6.0,3.0,User,"Itâ€™s a constant worry. I keep checking on it, even at night. What does the policy cover exactly?",Emotional,worry,checking,night,cover,
6.0,4.0,Agent,"Our policy covers theft, accidents, and third-party liabilities. We want to minimize your out-of-pocket expenses during repairs, allowing you to breathe easier.",Emotional,theft,accidents,expenses,easier,
6.0,5.0,User,What if itâ€™s vandalized? People can be so careless.,Emotional,vandalized,careless,fear,,
6.0,6.0,Agent,"Yes, we cover vandalism too. Your peace of mind is important, and we want to alleviate that stress. With features like cashless repair services, it streamlines the claim process.",Emotional,peace,stress,alleviate,,
6.0,7.0,User,What happens if my car is stolen and never recovered?,Emotional,stolen,fear,recovery,loss,
6.0,8.0,Agent,"We provide Insured Declared Value (IDV), so you receive the current market value of your car if itâ€™s a total loss. Your financial security is our priority, so vehicles can return to service faster.",Emotional,security,loss,priority,value,
6.0,9.0,User,How much is the premium for all this?,Emotional,premium,fear,worry,,
6.0,10.0,Agent,"For the Hyundai Creta, it would be around $1,200 annually. It's an investment to prevent sleepless nights. Let me see if we can apply any discounts.",Emotional,sleepless,investment,prevent,discounts,
6.0,11.0,User,That would be great.,Emotional,great,,,,
6.0,12.0,Agent,"Itâ€™s important to know youâ€™re taking every step to protect your investment. This policy provides a safety net against potential losses, so youâ€™re not left empty-handed.",Emotional,investment,safety,losses,protection,
6.0,13.0,User,Youâ€™re right. It's worth the investment to ease my worries.,Emotional,worries,investment,,,
6.0,14.0,Agent,"Exactly. Letâ€™s get you covered, so you can park your car without constant anxiety. It will greatly improve your quality of life.",Emotional,anxiety,covered,quality,,
6.0,15.0,User,"Okay, letâ€™s proceed. Thanks for understanding my concerns.",Emotional,concerns,understanding,,,
7.0,1.0,User,"Hi, I want to insure my 2021 TVS Apache. I recently saw a video of a bike accident, and it really shook me up. I need insurance.",Emotional,accident,fear,insurance,shaken,
7.0,2.0,Agent,"I understand. It's disturbing to witness such accidents. Oriental General Insurance provides comprehensive coverage, so you can ride with greater peace of mind.",Emotional,disturbing,peace,accidents,coverage,
7.0,3.0,User,It really made me think about my own safety. What exactly does the insurance cover?,Emotional,safety,think,exactly,fear,
7.0,4.0,Agent,"Our policy covers accidents, theft, and third-party liabilities. We want to ensure youâ€™re financially protected in unforeseen events. It prioritizes fast and efficient claim settlements.",Emotional,protected,events,financial,fear,
7.0,5.0,User,What if Iâ€™m injured in an accident? I have a lot of responsibilities.,Emotional,injured,responsibilities,fear,,
7.0,6.0,Agent,"Our policy includes Personal Accident Cover. Your well-being is our top priority, we will provide personalized assistance and financial security during every drive.",Emotional,well-being,security,priority,assistance,
7.0,7.0,User,What if my bike gets damaged? Repairs can be expensive.,Emotional,damage,expensive,fear,,
7.0,8.0,Agent,"We have a network of service centers for cashless repairs. We understand how important your bike is, and we want to make repairs as stress-free as possible. It addresses a wide spectrum of risks.",Emotional,stress,important,risks,,
7.0,9.0,User,How much does all this cost?,Emotional,cost,,,,
7.0,10.0,Agent,"For the TVS Apache, the premium would be around $800 annually. It's a small price for the security and peace of mind it provides. Let's see if thereâ€™s any no-claim bonus applicable.",Emotional,security,peace,mind,bonus,
7.0,11.0,User,"Okay, great.",Emotional,great,,,,
7.0,12.0,Agent,"We want you to ride with confidence, knowing youâ€™re protected against unforeseen events. This policy ensures you drive backed by robust financial security.",Emotional,confidence,protected,security,events,
7.0,13.0,User,Youâ€™re right. Itâ€™s better to be safe than sorry.,Emotional,safe,sorry,,,
7.0,14.0,Agent,"Exactly. Letâ€™s get you covered, so you can ride without the constant worry in the back of your mind. It is fast and efficient claim settlement.",Emotional,worry,covered,constant,efficient,
7.0,15.0,User,"Okay, letâ€™s do it. Thanks for the help.",Emotional,help,thanks,okay,,
8.0,1.0,User,"Hi, I am interested in getting insurance for my 2023 Mahindra XUV700. I often drive my family, including my young kids, and their safety is my top priority.",Emotional,safety,priority,family,kids,
1.0,2.0,Agent,I understand your concern completely. It's natural to worry when your child is behind the wheel. A good insurance policy can offer peace of mind.,Emotional,concern,worry,peace,,
1.0,3.0,User,Exactly! I keep imagining all sorts of scenarios. What if she gets into an accident?,Emotional,imagining,accident,fear,scenarios,
1.0,4.0,Agent,"That's why I would recommend a comprehensive policy like the ICICI Lombard General Insurance. It covers a wide range of incidents, ensuring she's protected financially and you have one less thing to worry about.",Emotional,worry,protected,insurance,incidents,
1.0,5.0,User,Does it cover her if she accidentally damages someone else's car?,Emotional,damage,fear,accident,responsibility,
1.0,6.0,Agent,"Absolutely. It includes third-party liability coverage, which means if she's at fault in an accident, the policy covers the damages to the other vehicle, protecting her and your family financially.",Emotional,protection,family,financial,accident,
1.0,7.0,User,What if she needs help on the road? I don't want her stranded somewhere alone.,Emotional,stranded,help,alone,fear,
1.0,8.0,Agent,"The policy also includes roadside assistance. She can call for help if she has a flat tire, runs out of gas, or needs a tow. We're there for her, 24/7.",Emotional,help,fear,there,24/7,
1.0,9.0,User,That's a big relief. Knowing she won't be alone is really important to me.,Emotional,relief,important,alone,,
1.0,10.0,Agent,"Exactly. And in the unfortunate event of an accident causing injury, the policy includes personal accident cover as well, providing financial support during a difficult time.",Emotional,accident,injury,difficult,support,
1.0,11.0,User,"Okay, this sounds good. What's the premium for the ICICI Lombard policy?",Emotional,premium,good,sound,fear,
1.0,12.0,Agent,"For a 2018 Honda Civic with comprehensive coverage, the premium would be around $1200 annually. Think of it as an investment in your daughter's safety and your peace of mind.",Emotional,safety,peace,investment,,
1.0,13.0,User,Is there any way to get a discount? Every little bit helps.,Emotional,discount,helps,,,
1.0,14.0,Agent,"Let me check. Because safety is our priority, I can offer a discount on value-added services like roadside assistance, ensuring she has help whenever she needs it most. We want her to be safe and sound, without any added financial strain.",Emotional,safety,priority,help,strain,
2.0,2.0,Agent,"Congratulations on your new Tesla! Owning a dream car is special, and protecting it from theft and damage is crucial. I recommend Bajaj Allianz General Insurance, known for its reliability.",Emotional,Congratulations,dream,protecting,crucial,theft
2.0,3.0,User,"Theft is my biggest worry, honestly. Iâ€™ve heard stories...",Emotional,theft,worry,stories,,
2.0,4.0,Agent,"I understand your concern. Bajaj Allianz offers comprehensive coverage that includes theft, so you can rest assured that you wonâ€™t suffer a significant financial loss if something happens. We want to safeguard your dream.",Emotional,concern,assured,loss,dream,
2.0,5.0,User,What about accidents? Electric cars can be expensive to repair.,Emotional,accidents,expensive,fear,,
2.0,6.0,Agent,"Absolutely. The policy covers accidents, and we have a network of authorized repair centers specializing in electric vehicles. You won't have to worry about finding a qualified technician or paying exorbitant repair bills. That investment in your Tesla is safe with us.",Emotional,worry,investment,safe,qualified,
2.0,7.0,User,That's reassuring. I also worry about the battery. What if it gets damaged?,Emotional,reassuring,worry,damaged,,
2.0,8.0,Agent,"Good point. We offer an add-on specifically for battery protection, which covers damage or loss due to accidents or other covered incidents. We understand the battery is the heart of your Tesla and we want to protect it.",Emotional,protection,damage,loss,heart,
2.0,9.0,User,"Okay, thatâ€™s great to know. Whatâ€™s the premium for this policy with the battery add-on?",Emotional,great,premium,policy,battery,
2.0,10.0,Agent,"For a 2024 Tesla Model 3 with comprehensive coverage and battery protection, the annual premium would be around $3200. Itâ€™s a small price to pay for the peace of mind knowing your investment is secure.",Emotional,peace,security,investment,small,
2.0,11.0,User,"Are there any discounts available? I just bought the car, so my budget is a little tight.",Emotional,discounts,tight,budget,fear,
2.0,12.0,Agent,"Let's see what we can do. We offer a digital purchase discount, and potentially a new car owner discount to ease the financial aspect. We want to make sure you are covered with the right protection without straining your finances.",Emotional,financial,protection,ease,covered,
2.0,13.0,User,That would be fantastic. I really appreciate it. I just want to enjoy my new car without constantly worrying.,Emotional,fantastic,appreciate,worry,,
2.0,14.0,Agent,"Absolutely. With Bajaj Allianz, you can drive with confidence, knowing we've got you covered. Let's finalize the details and get you that peace of mind you deserve.",Emotional,confidence,peace,covered,deserve,
3.0,2.0,Agent,I understand that feeling completely. Those close calls can be unsettling. Getting the right insurance is about riding with confidence. I recommend Reliance General Insurance for its comprehensive protection.,Emotional,feeling,unsettling,confidence,protection,
3.0,3.0,User,"Yeah, it's not just about the bike, it's about my well-being. What happens if I get seriously injured?",Emotional,well-being,injured,fear,,
3.0,4.0,Agent,"That's a valid concern. Reliance General Insurance includes Personal Accident Cover, which provides financial support for medical expenses and other related costs if you're injured in an accident. Your health and recovery are important to us.",Emotional,concern,injured,health,support,
3.0,5.0,User,What about the bike itself? I've put a lot of work into customizing it.,Emotional,work,customizing,,,
3.0,6.0,Agent,"Our comprehensive policy covers damages to your bike, including customizations, in case of an accident, theft, or natural disaster. We understand the emotional and financial investment you've made in your Yamaha.",Emotional,investment,damage,theft,disaster,fear
3.0,7.0,User,What if my bike breaks down far from home? I do a lot of long rides.,Emotional,fear,home,long,rides,
3.0,8.0,Agent,"We offer 24/7 Roadside Assistance. No matter where you are, we'll provide help with towing, flat tires, or fuel delivery, ensuring you're never stranded and can get back on the road safely.",Emotional,stranded,safety,help,road,
3.0,9.0,User,That's a huge relief. Being stuck on the side of the road is a nightmare scenario.,Emotional,relief,nightmare,stuck,,
3.0,10.0,Agent,"Exactly. And for those long rides, we also offer coverage for accommodation and travel expenses if your bike needs repairs far from home. We want to make sure your adventures are enjoyable and worry-free.",Emotional,adventures,worry,ensure,enjoyable,
3.0,11.0,User,"Okay, this sounds pretty good. Whatâ€™s the premium for the Reliance General Insurance policy?",Emotional,good,premium,insurance,,
3.0,12.0,Agent,"For your 2020 Yamaha MT-07 with comprehensive coverage, including Personal Accident and Roadside Assistance, the premium would be around $950 annually. Think of it as an investment in your safety and your peace of mind on every ride.",Emotional,safety,peace,investment,ride,
3.0,13.0,User,Are there any discounts for safe riders? I've been riding for years without any incidents.,Emotional,discounts,safe,fear,years,
3.0,14.0,Agent,"I can certainly check for a No Claim Bonus discount, and also, because safety is our shared goal, I can add telematics-based monitoring at a reduced rate; it can provide you with insights to improve riding behavior. It gives peace of mind while also saving you money.",Emotional,safety,peace,insights,money,
4.0,2.0,Agent,I understand. It's disheartening to think about losing something you've worked hard for. Let me help you protect it. I recommend United India General Insurance as it's known for its comprehensive coverage.,Emotional,disheartening,protect,loss,hope,
4.0,3.0,User,Does it really cover theft well? I've heard some insurance companies make it difficult to claim.,Emotional,theft,difficult,fear,insurance,
4.0,4.0,Agent,"With United India, theft is definitely covered, and we pride ourselves on a straightforward claim process. We understand the emotional distress of theft, and we aim to make the financial recovery as smooth as possible for you.",Emotional,theft,distress,recovery,smooth,
4.0,5.0,User,What if it gets damaged in an accident? I'm not a very experienced driver.,Emotional,damage,accident,fear,inexperienced,
4.0,6.0,Agent,"Accidents are covered as well, and we have a network of service centers to ensure your Baleno is repaired to the highest standards. Remember, it's about getting you back on the road with minimal stress.",Emotional,accidents,covered,stress,repair,
4.0,7.0,User,What about if I accidentally hurt someone else or damage their car?,Emotional,accident,hurt,damage,fear,
1.0,1.0,User,"Hi, I'm looking to insure my 2018 Honda CR-V. I'm a new mom, and my baby's safety is my top priority now.",Emotional,safety,priority,new,baby,
1.0,2.0,Agent,"Congratulations on your new baby! As a parent, I understand that safety is paramount. Protecting your little one during every drive is crucial.",Emotional,baby,safety,paramount,crucial,
1.0,3.0,User,Exactly! I keep thinking about all the 'what ifs' on the road. It's terrifying!,Emotional,what,ifs,terrifying,,
1.0,4.0,Agent,"I completely understand your concerns. That's why I recommend IFFCO Tokio's comprehensive policy. It covers collisions, damages and even includes a personal accident cover.",Emotional,concerns,understand,cover,includes,
1.0,5.0,User,"Does it cover medical expenses if, God forbid, we're in an accident?",Emotional,accident,medical,fear,God,
1.0,6.0,Agent,"Yes, it does. The personal accident cover ensures that your medical expenses are taken care of, so you can focus on your recovery and your baby's well-being.",Emotional,recovery,well-being,focus,ensures,
1.0,7.0,User,"What about roadside assistance? I'm not very car-savvy, and the thought of being stranded with a baby is scary.",Emotional,stranded,scary,baby,,
1.0,8.0,Agent,"Our policy includes 24/7 roadside assistance. Whether it's a flat tire, a dead battery, or any other issue, help is just a phone call away. Your safety and peace of mind are our priority.",Emotional,safety,peace,priority,help,
1.0,9.0,User,That's a huge relief! I'm also worried about theft. We live in an area with a high crime rate.,Emotional,relief,worried,theft,crime,
1.0,10.0,Agent,"The policy covers theft as well, ensuring that you're financially protected if your car is stolen. We understand the emotional distress that comes with such incidents, and we aim to make the claim process as smooth as possible.",Emotional,theft,protected,distress,smooth,
1.0,11.0,User,"This is all sounding really good, but how much would it cost? I'm on a tight budget now.",Emotional,good,cost,budget,tight,
1.0,12.0,Agent,"For your 2018 Honda CR-V, the comprehensive policy with all these benefits would be around $1200 annually. Think of it as an investment in your family's safety and your peace of mind.",Emotional,safety,peace,investment,family,
1.0,13.0,User,"Okay, that's manageable. It really does feel like the right thing to do for my baby.",Emotional,manageable,right,baby,,
1.0,14.0,Agent,"Absolutely. As a fellow parent, I can assure you that you're making a responsible choice. Let's get you covered so you can drive with confidence, knowing your precious cargo is protected.",Emotional,parent,confidence,protected,choice,
1.0,15.0,User,"Yes, let's proceed. Thank you for understanding my concerns and helping me feel secure.",Emotional,secure,concerns,understanding,,
2.0,1.0,User,"Hi, I need insurance for my new 2024 Kia EV6. I'm really excited about it, but also nervous about something happening to it.",Emotional,excited,nervous,,,
2.0,2.0,Agent,Congratulations on your new EV6! It's understandable to feel protective of something you're excited about. We can help ensure your peace of mind.,Emotional,excited,peace,protective,mind,
2.0,3.0,User,"Yeah, it's a big investment. I'd be devastated if it got damaged or stolen.",Emotional,investment,devastated,damaged,stolen,
2.0,4.0,Agent,"I can imagine. ICICI Lombardâ€™s comprehensive policy offers protection against theft, accidents, and even damage from natural disasters. Itâ€™s like a security blanket for your EV6.",Emotional,protection,security,damage,fear,
2.0,5.0,User,What about the battery? I've heard those are expensive to replace.,Emotional,expensive,fear,battery,,
2.0,6.0,Agent,Absolutely. Our policy includes coverage for battery damage or replacement due to accidents. We understand the unique concerns of EV owners.,Emotional,concern,damage,accidents,unique,
2.0,7.0,User,That's good to know. I'm also worried about being stranded if it runs out of charge.,Emotional,worried,stranded,,,
2.0,8.0,Agent,Our roadside assistance includes emergency charging services or towing to the nearest charging station. You won't be left helpless.,Emotional,helpless,charging,assistance,fear,
2.0,9.0,User,"Okay, that's reassuring. Does it cover damage to the charging cable too?",Emotional,reassuring,damage,,,
2.0,,Agent,"Yes, it does. Damage to your charging cable is also covered under our comprehensive policy. We try to think of everything, so you don't have to worry.",Emotional,worry,damage,comprehensive,everything,
2.0,11.0,User,"All right, what's the premium going to be?",Emotional,premium,fear,,,
2.0,12.0,Agent,"For your 2024 Kia EV6 with all these protections, the annual premium would be around $2800. This ensures you can enjoy your electric vehicle worry-free.",Emotional,worry-free,protections,enjoy,electric,
2.0,13.0,User,"Hmm, that's a bit pricey. Is there any way to lower it?",Emotional,pricey,lower,,,
2.0,14.0,Agent,"Let me see if there are any discounts available. We can also adjust the coverage slightly to fit your budget without compromising your core protection. Your peace of mind is invaluable, and we'll work with you to find the right balance.",Emotional,peace,budget,protection,balance,
2.0,15.0,User,"Okay, that sounds good. I appreciate you working with me.",Emotional,appreciate,good,working,,
3.0,1.0,User,"Hi, I'm looking for insurance for my 2020 Harley Davidson Street Glide. It's my baby, and I want to protect it.",Emotional,baby,protect,want,,
3.0,2.0,Agent,I understand completely. A Harley is more than just a bike; it's a passion. Protecting it is essential for your peace of mind. Let's explore Reliance General Insurance.,Emotional,passion,peace,protecting,essential,
3.0,3.0,User,I ride with a group of friends every weekend. What if something happens during one of our trips?,Emotional,friends,weekend,happens,fear,
3.0,4.0,Agent,"Our comprehensive policy covers damages from accidents, theft, and even natural disasters, so you can ride with confidence knowing you're protected, no matter where the road takes you.",Emotional,confidence,protected,disasters,road,
3.0,5.0,User,Does it cover my riding gear too? My leather jacket and helmet are pretty expensive.,Emotional,expensive,fear,gear,,
3.0,6.0,Agent,"While the standard policy doesn't cover riding gear, we can add a rider to include coverage for your gear. Your safety is just as important as your bike.",Emotional,safety,important,coverage,gear,
3.0,7.0,User,"What if my bike breaks down in the middle of nowhere? I've had that happen before, and it's scary.",Emotional,breakdown,nowhere,scary,,
3.0,8.0,Agent,"Our policy includes 24/7 roadside assistance, including towing. We'll get you and your bike to safety, no matter where you are.",Emotional,safety,assistance,security,worry,
3.0,9.0,User,And what about medical expenses if I get injured in an accident?,Emotional,injury,expenses,fear,,
3.0,10.0,Agent,"Our policy includes a personal accident cover, which provides financial assistance for medical expenses in case of an accident. Your well-being is our priority.",Emotional,accident,well-being,assistance,priority,
3.0,11.0,User,I've heard horror stories about claim settlements. How easy is it to file a claim?,Emotional,horror,stories,easy,fear,
3.0,12.0,Agent,"We pride ourselves on our smooth and efficient claim process. We'll guide you every step of the way to make sure you get the compensation you deserve, without unnecessary stress.",Emotional,stress,deserve,guide,compensation,
3.0,13.0,User,"Okay, that's reassuring. How much would this all cost?",Emotional,reassuring,,,,
3.0,14.0,Agent,"For your 2020 Harley Davidson Street Glide with all the added benefits, the annual premium will be around $1,500. Consider it as investment for riding with confidence and peace of mind.",Emotional,confidence,peace,investment,riding,
3.0,15.0,User,"Okay, let's do it. I want to make sure my baby is protected.",Emotional,protected,baby,want,ensure,
4.0,1.0,User,"Hi, I am looking for insurance for my 2019 Toyota Corolla. My daughter just started driving, and I'm terrified of something happening to her.",Emotional,terrified,daughter,driving,insurance,
4.0,2.0,Agent,"I understand your worry completely. It's natural to feel anxious when your child starts driving. With Oriental General Insurance, you can drive with confidence knowing your daughter is protected.",Emotional,worry,anxious,natural,protected,
4.0,3.0,User,What if she gets into an accident? I don't want her to be financially burdened.,Emotional,accident,burden,fear,want,
4.0,4.0,Agent,"Our comprehensive policy covers damages to her car and any third-party liabilities, so she won't have to worry about financial burdens. Her safety and well-being are our priority.",Emotional,worry,safety,burdens,priority,
4.0,5.0,User,Does it cover medical expenses if she gets injured?,Emotional,injury,expenses,fear,,
4.0,6.0,Agent,"Yes, it includes a personal accident cover that provides financial assistance for medical expenses in case of an accident. We want to ensure she gets the care she needs.",Emotional,accident,assistance,care,needs,
4.0,7.0,User,She's not very experienced. What if she needs roadside assistance?,Emotional,inexperienced,assistance,fear,needs,
4.0,8.0,Agent,"Our policy includes 24/7 roadside assistance, including towing and jump-starts. We'll be there to help her, no matter what.",Emotional,help,worry,assistance,there,
4.0,9.0,User,What if someone steals the car? I'd be devastated.,Emotional,steal,devastated,,,
4.0,10.0,Agent,"Our policy covers theft, so you'll be compensated for the loss of your car. We understand the emotional impact of such events and aim to make the claim process as easy as possible.",Emotional,loss,impact,easy,compensated,
4.0,11.0,User,"Sheâ€™s a careful driver, but accidents happen. What about no claim bonus?",Emotional,accidents,fear,bonus,,
4.0,12.0,Agent,"Yes, if she drives safely and doesn't make any claims, she'll be eligible for a No Claim Bonus discount in future policy renewals, rewarding responsible driving. Also, you can save on premium by taking digital purchase.",Emotional,responsible,reward,save,future,
4.0,13.0,User,All this sounds good. How much will it cost?,Emotional,good,cost,,,
4.0,14.0,Agent,"For your 2019 Toyota Corolla with all the benefits, the annual premium would be around $950. That's a small price to pay for your daughter's safety and your peace of mind.",Emotional,safety,peace,daughter,,
4.0,15.0,User,"Okay, let's do it. I need to protect her.",Emotional,protect,need,her,,
5.0,1.0,User,"Hi, I'd like to get insurance for my 2022 Maruti Suzuki Baleno. My dad gifted it to me, it's really precious, and Iâ€™d be heartbroken if anything happened to it.",Emotional,precious,heartbroken,,,
5.0,2.0,Agent,That's a wonderful gift! I understand the sentimental value it holds. We can help protect it with Bajaj Allianz General Insurance to keep it in top condition and keep you worry-free.,Emotional,wonderful,sentimental,protect,worry-free,
5.0,3.0,User,What kind of coverage do you recommend? Iâ€™m a relatively new driver.,Emotional,fear,new,coverage,driver,
5.0,4.0,Agent,"Given your new driver status and the car's sentimental value, I'd recommend our comprehensive coverage. It protects against accidents, theft, and even damage from natural disasters.",Emotional,new,sentimental,protection,accidents,
5.0,5.0,User,What if I accidentally scratch or dent it? I'd feel terrible.,Emotional,accident,terrible,feel,,
5.0,6.0,Agent,"Even minor scratches and dents are covered under our comprehensive policy. We understand that every bit of damage can be upsetting, and we'll help restore your car to its pristine condition.",Emotional,damage,upsetting,pristine,restore,
5.0,7.0,User,That's a relief. I'm also worried about getting stranded if the car breaks down.,Emotional,relief,worried,,,
5.0,8.0,Agent,"Our policy includes 24/7 roadside assistance, so you'll never be left stranded. Whether it's a flat tire, a dead battery, or any other issue, help is just a phone call away.",Emotional,stranded,help,issue,phone,
5.0,9.0,User,What if the car is stolen? I canâ€™t imagine losing something my dad gave me.,Emotional,stolen,losing,imagine,dad,
5.0,10.0,Agent,"We understand the emotional distress that comes with theft. Our policy provides full compensation for the loss of your car, helping you replace it with minimal financial burden.",Emotional,distress,loss,burden,compensation,
5.0,11.0,User,Is there any discount for anti-theft devices installed in car?,Emotional,fear,security,theft,discount,
5.0,12.0,Agent,"Yes, you can get discount for anti-theft devices. Show the bill to us, we will update the information in the records.",Emotional,discount,theft,fear,records,
5.0,13.0,User,"Okay, this all sounds great. How much will it cost?",Emotional,great,cost,,,
5.0,14.0,Agent,"For your 2022 Maruti Suzuki Baleno with comprehensive coverage, the annual premium would be around $850. It's an investment in protecting something truly special.",Emotional,protection,special,investment,fear,
5.0,15.0,User,"Okay, let's go ahead. I want to make sure it's protected.",Emotional,protected,ensure,,,
6.0,1.0,User,"Hello, I need insurance for my 2023 Hyundai Venue. I travel a lot for work and want to make sure Iâ€™m covered.",Emotional,travel,covered,want,fear,
6.0,2.0,Agent,"Traveling for work can be stressful enough. With National General Insurance, you can have peace of mind knowing you're protected on every journey.",Emotional,stressful,peace,journey,,
6.0,3.0,User,What kind of coverage do you recommend for someone who drives long distances?,Emotional,distance,coverage,recommend,fear,
